num	tf	experiment_type	dataset	final_verdict
2685	TPRX1	HTS-LYS	YWL_A_CT40NCGGAGA	good
2676	TPRX1	AFS-LYS	YWL_B_AffSeq_D4_TPRX1	good
2681	TPRX1	HTS-GFPIVT	YWM_A_TC40NACGGGA	good
2674	TPRX1	AFS-GFPIVT	YWM_B_AffSeq_G11_TPRX1-DBD	good
2682	TPRX1	HTS-GFPIVT	YWP_A_AG40NTGGCTA	good
2675	TPRX1	AFS-GFPIVT	YWP_B_AffSeq_B4_TPRX1-FL	good
2520	TRAFD1	HTS-GFPIVT	YWP_A_TC40NACGGGA	bad
2526	TRAFD1	SMS	UT380-236	bad
2522	TRAFD1	HTS-IVT	YWE_A_CG40NACGGTT	bad
2523	TRAFD1	HTS-IVT	YWF_A_CG40NACGGTT	bad
2524	TRAFD1	HTS-LYS	YWN_A_CC40NTTGTTA	bad
2518	TRAFD1	AFS-LYS	YWN_B_AffSeq_C10_TRAFD1	bad
2525	TRAFD1	HTS-LYS	YWO_A_CC40NTTGTTA	bad
2519	TRAFD1	AFS-LYS	YWO_B_AffSeq_C10_TRAFD1	bad
2521	TRAFD1	HTS-GFPIVT	YWQ_A_GC40NCACTTC	bad
1941	TSC22D1	HTS-LYS	YWD_A_GT40NTGTGGA	bad
1940	TSC22D1	AFS-LYS	YWD_B_AffSeq_F07_RFX5	bad
1942	TSC22D1	HTS-LYS	YWL_A_AG40NGCTCTG	bad
2488	TSHZ2	SMS	UT380-237	bad
2489	TSHZ2	SMS	UT380-238	bad
2485	TSHZ2	HTS-IVT	YWH_A_AA40NGTGGTG	bad
2479	TSHZ2	AFS-GFPIVT	YWQ_B_AffSeq_C4_TSHZ2-DBD2	bad
2482	TSHZ2	CHS	THC_0761	bad
2486	TSHZ2	HTS-IVT	YWH_A_AG40NCTTTTC	good
2480	TSHZ2	AFS-IVT	YWH_B_AffSeq_B06_TSHZ2_DBD_2	good
2487	TSHZ2	HTS-LYS	YWL_A_AG40NGGAATC	bad
2481	TSHZ2	AFS-LYS	YWL_B_AffSeq_B3_TSHZ2	bad
2483	TSHZ2	HTS-GFPIVT	YWP_A_AT40NTCCCGA	bad
2478	TSHZ2	AFS-GFPIVT	YWP_B_AffSeq_B8_TSHZ2-DBD1	bad
2484	TSHZ2	HTS-GFPIVT	YWQ_A_CA40NCATGTC	bad
2504	TTF1	AFS-LYS	YWO_B_AffSeq_D5_TTF1	good
2507	TTF1	HTS-GFPIVT	YWP_A_GG40NCGTAGT	dunno
2512	TTF1	PBM	PBM13667	bad
2513	TTF1	PBM	PBM13683	bad
2505	TTF1	CHS	THC_0520	good
2506	TTF1	CHS	THC_0616	good
2514	TTF1	SMS	UT380-239	bad
2515	TTF1	SMS	UT380-240	dunno
2509	TTF1	HTS-IVT	YWJ_A_AG40NTGGCTA	bad
2510	TTF1	HTS-LYS	YWN_A_CT40NTCTAGT	good
2503	TTF1	AFS-LYS	YWN_B_AffSeq_D5_TTF1	good
2511	TTF1	HTS-LYS	YWO_A_CT40NTCTAGT	good
2508	TTF1	HTS-GFPIVT	YWP_A_TA40NGTTAGC	bad
2502	TTF1	AFS-GFPIVT	YWP_B_AffSeq_F1_TTF1-FL	bad
2501	TTF1	AFS-GFPIVT	YWP_B_AffSeq_F12_TTF1-DBD	bad
43	USF3	PBM	PBM13832	good
44	USF3	PBM	PBM13848	good
38	USF3	CHS	THC_0661	good
39	USF3	CHS	THC_0757	good
45	USF3	SMS	UT380-241	good
41	USF3	HTS-IVT	YWC_B_CG40NACGGTT	good
42	USF3	HTS-LYS	YWL_A_TC40NAATCTC	good
37	USF3	AFS-LYS	YWL_B_AffSeq_G10_USF3	good
40	USF3	HTS-GFPIVT	YWP_A_GT40NTTGGTG	good
36	USF3	AFS-GFPIVT	YWP_B_AffSeq_F9_USF3-DBD	good
859	VDR	PBM	PBM14334	good
860	VDR	PBM	PBM14350	good
861	VDR	SMS	SRR3405095	good
853	VDR	CHS	THC_0716	good
854	VDR	CHS	THC_0812	good
855	VDR	HTS-IVT	YWE_A_AT40NCCTTGG	good
849	VDR	AFS-IVT	YWE_B_AffSeq_B12_VDR	good
856	VDR	HTS-IVT	YWH_A_AT40NCCTTGG	good
850	VDR	AFS-IVT	YWH_B_AffSeq_B12_VDR	good
857	VDR	HTS-LYS	YWK_A_GT40NTTGGTG	good
851	VDR	AFS-LYS	YWK_B_AffSeq_F9_VDR	good
858	VDR	HTS-LYS	YWK_C_GT40NTTGGTG	good
852	VDR	AFS-LYS	YWK_D_AffSeq_F9_VDR	good
2046	YY1	HTS-IVT	YWE_A_TA40NGTTAGC	bad
2052	YY1	PBM	PBM14342	good
2053	YY1	PBM	PBM14358	good
2054	YY1	SMS	SRR3405097	good
2055	YY1	SMS	SRR3405098	good
2033	YY1	CHS	THC_0080	good
2034	YY1	CHS	THC_0177	good
2035	YY1	CHS	THC_0253	good
2036	YY1	CHS	THC_0261	good
2037	YY1	CHS	THC_0305.Rep-DIANA_0293	good
2038	YY1	CHS	THC_0305.Rep-MICHELLE_0314	good
2039	YY1	CHS	THC_0449.Rep-DIANA_0293	good
2040	YY1	CHS	THC_0449.Rep-MICHELLE_0314	good
2041	YY1	CHS	THC_0531	good
2042	YY1	CHS	THC_0544	good
2043	YY1	CHS	THC_0627	good
2044	YY1	CHS	THC_0831	good
2045	YY1	CHS	THC_0878	good
2047	YY1	HTS-LYS	YWG_A_CG40NACGGTT	good
2048	YY1	HTS-LYS	YWG_A_CT40NTGTCTG	good
2049	YY1	HTS-LYS	YWK_A_GG40NGTGAGA	good
2030	YY1	AFS-LYS	YWK_B_AffSeq_E12_YY1	good
2050	YY1	HTS-LYS	YWK_C_GG40NGTGAGA	good
2031	YY1	AFS-LYS	YWK_D_AffSeq_E12_YY1	good
2051	YY1	HTS-LYS	YWL_A_GC40NCTTGTA	good
2032	YY1	AFS-LYS	YWL_B_AffSeq_E8_YY1	good
3717	ZBED2	HTS-IVT	YWC_A_AC40NTCCTTG	bad
3720	ZBED2	PBM	PBM13693	good
3721	ZBED2	PBM	PBM13709	good
3714	ZBED2	CHS	THC_0101	good
3715	ZBED2	CHS	THC_0902	good
3722	ZBED2	SMS	UT380-242	good
3723	ZBED2	SMS	UT380-242-2	good
3716	ZBED2	HTS-GFPIVT	YWM_A_TT40NTAGCAG	good
3711	ZBED2	AFS-GFPIVT	YWM_B_AffSeq_H11_ZBED2-FL	good
3718	ZBED2	HTS-LYS	YWN_A_TC40NACGGGA	good
3712	ZBED2	AFS-LYS	YWN_B_AffSeq_G11_ZBED2-FL	good
3719	ZBED2	HTS-LYS	YWO_A_TC40NACGGGA	good
3713	ZBED2	AFS-LYS	YWO_B_AffSeq_G11_ZBED2-FL	good
1161	ZBED3	SMS	UT380-243	bad
1156	ZBED3	HTS-IVT	YWC_A_AT40NCCTTGG	bad
1159	ZBED3	PBM	PBM13694	bad
1160	ZBED3	PBM	PBM13710	bad
1155	ZBED3	HTS-GFPIVT	YWM_A_AC40NTCCTTG	bad
1152	ZBED3	AFS-GFPIVT	YWM_B_AffSeq_A12_ZBED3-FL	bad
1157	ZBED3	HTS-LYS	YWN_A_TG40NCCATTT	bad
1153	ZBED3	AFS-LYS	YWN_B_AffSeq_H9_ZBED3	bad
1158	ZBED3	HTS-LYS	YWO_A_TG40NCCATTT	bad
1154	ZBED3	AFS-LYS	YWO_B_AffSeq_H9_ZBED3	bad
1416	ZBED4	PBM	PBM13842	good
1409	ZBED4	CHS	THC_0237	bad
1410	ZBED4	CHS	THC_0245	bad
1411	ZBED4	HTS-GFPIVT	YWM_A_AT40NCCTTGG	bad
1415	ZBED4	PBM	PBM13826	good
1417	ZBED4	PBM	PBM13975	good
1418	ZBED4	SMS	UT380-244	good
1412	ZBED4	HTS-IVT	YWC_A_CG40NAATAGC	bad
1413	ZBED4	HTS-LYS	YWK_A_CG40NTCTTGA	good
1407	ZBED4	AFS-LYS	YWK_B_AffSeq_D3_ZBED4	good
1414	ZBED4	HTS-LYS	YWK_C_CG40NTCTTGA	good
1408	ZBED4	AFS-LYS	YWK_D_AffSeq_D3_ZBED4	good
1406	ZBED4	AFS-GFPIVT	YWM_B_AffSeq_B12_ZBED4-DBD	good
2765	ZBED5	CHS	THC_0219	bad
2766	ZBED5	CHS	THC_0227	good
2775	ZBED5	SMS	UT380-245-1	dunno
2776	ZBED5	SMS	UT380-245-2	good
2777	ZBED5	SMS	UT380-245-3	good
2771	ZBED5	HTS-LYS	YWN_A_AA40NTATCGC	good
2761	ZBED5	AFS-LYS	YWN_B_AffSeq_A1_ZBED5-FL	bad
2762	ZBED5	AFS-LYS	YWO_B_AffSeq_A1_ZBED5-FL	good
2769	ZBED5	HTS-GFPIVT	YWQ_A_CG40NGTTATT	good
2760	ZBED5	AFS-GFPIVT	YWQ_B_AffSeq_D1_ZBED5-FL	bad
2773	ZBED5	PBM	PBM13695	good
2774	ZBED5	PBM	PBM13711	good
2763	ZBED5	CHS	THC_0081	good
2764	ZBED5	CHS	THC_0083	bad
2767	ZBED5	CHS	THC_0278	good
2770	ZBED5	HTS-IVT	YWC_A_GA40NTGTATC	good
2768	ZBED5	HTS-GFPIVT	YWM_A_CG40NAATAGC	good
2759	ZBED5	AFS-GFPIVT	YWM_B_AffSeq_C12_ZBED5-DBD	good
2772	ZBED5	HTS-LYS	YWO_A_AA40NTATCGC	good
2867	ZBED9	SMS	UT380-247	bad
2863	ZBED9	HTS-IVT	YWC_A_GG40NGTGAGA	bad
2862	ZBED9	HTS-GFPIVT	YWQ_A_AA40NTATCGC	bad
2865	ZBED9	PBM	PBM13696	good
2866	ZBED9	PBM	PBM13712	good
2860	ZBED9	CHS	THC_0073	good
2861	ZBED9	CHS	THC_0116	good
2864	ZBED9	HTS-LYS	YWD_A_GA40NCTGATT	good
2859	ZBED9	AFS-LYS	YWD_B_AffSeq_E01_ZBED9	good
2858	ZBED9	AFS-GFPIVT	YWQ_B_AffSeq_A1_ZBED9-DBD	bad
3322	ZBTB24	HTS-LYS	YWD_A_GC40NCACTTC	bad
3320	ZBTB24	AFS-LYS	YWD_B_AffSeq_E11_ZBTB24	bad
3324	ZBTB24	HTS-LYS	YWG_A_GC40NAGAGTT	bad
3325	ZBTB24	SMS	UT380-248	bad
3323	ZBTB24	HTS-LYS	YWG_A_GA40NTTCCTA	bad
3321	ZBTB24	HTS-GFPIVT	YWQ_A_GC40NTCTCTT	good
3319	ZBTB24	AFS-GFPIVT	YWQ_B_AffSeq_E7_ZBTB24-FL	good
3171	ZBTB40	HTS-LYS	YWD_A_TA40NCGTCGG	bad
3167	ZBTB40	CHS	THC_0149	good
3168	ZBTB40	CHS	THC_0159	good
3172	ZBTB40	SMS	UT380-249	bad
3166	ZBTB40	AFS-LYS	YWD_B_AffSeq_G01_ZBTB40	good
3170	ZBTB40	HTS-IVT	YWH_A_CA40NGCCTTT	bad
3169	ZBTB40	HTS-GFPIVT	YWQ_A_GT40NCATTCT	good
3165	ZBTB40	AFS-GFPIVT	YWQ_B_AffSeq_F10_ZBTB40-DBD	good
1842	ZBTB41	SMS	UT380-250	bad
1843	ZBTB41	SMS	UT380-251	bad
1838	ZBTB41	HTS-LYS	YWD_A_GT40NTTGGTG	bad
1831	ZBTB41	AFS-LYS	YWD_B_AffSeq_F09_ZBTB41	bad
1832	ZBTB41	AFS-LYS	YWD_B_AffSeq_G09_ZNF165	bad
1840	ZBTB41	HTS-LYS	YWG_A_CA40NAGCGTA	bad
1841	ZBTB41	HTS-LYS	YWG_A_CC40NGACATG	bad
1830	ZBTB41	AFS-GFPIVT	YWQ_B_AffSeq_E9_ZBTB41-FL	bad
1833	ZBTB41	CHS	THC_0079	good
1834	ZBTB41	CHS	THC_0155	good
1839	ZBTB41	HTS-LYS	YWD_A_TC40NTTCCGG	bad
1837	ZBTB41	HTS-IVT	YWE_A_GA40NGGTCAT	bad
1835	ZBTB41	HTS-GFPIVT	YWQ_A_AC40NGCTGCT	good
1836	ZBTB41	HTS-GFPIVT	YWQ_A_GC40NAGAGTT	bad
1829	ZBTB41	AFS-GFPIVT	YWQ_B_AffSeq_A9_ZBTB41-DBD	good
4016	ZBTB46	CHS	THC_0136	bad
4021	ZBTB46	HTS-IVT	YWH_A_GC40NTATAGG	bad
4014	ZBTB46	AFS-LYS	YWN_B_AffSeq_D10_ZBTB46	bad
4023	ZBTB46	HTS-LYS	YWO_A_CT40NGTTGGG	bad
4019	ZBTB46	HTS-GFPIVT	YWQ_A_GA40NCTGATT	bad
4017	ZBTB46	CHS	THC_0158	bad
4024	ZBTB46	SMS	UT380-252	bad
4025	ZBTB46	SMS	UT380-253	bad
4022	ZBTB46	HTS-LYS	YWN_A_CT40NGTTGGG	bad
4015	ZBTB46	AFS-LYS	YWO_B_AffSeq_D10_ZBTB46	bad
4020	ZBTB46	HTS-IVT	YWH_A_CT40NTTGCGC	bad
4013	ZBTB46	AFS-IVT	YWH_B_AffSeq_E06_ZBTB46_DBD	bad
4018	ZBTB46	HTS-GFPIVT	YWP_A_TA40NGCTGTA	bad
4012	ZBTB46	AFS-GFPIVT	YWP_B_AffSeq_G6_ZBTB46-FL	bad
4077	ZBTB47	SMS	UT380-254	bad
4078	ZBTB47	SMS	UT380-255	bad
4070	ZBTB47	CHS	THC_0074	good
4071	ZBTB47	CHS	THC_0114	good
4074	ZBTB47	HTS-IVT	YWH_A_GT40NGTTCTC	bad
4075	ZBTB47	HTS-LYS	YWN_A_AC40NTCCTTG	good
4068	ZBTB47	AFS-LYS	YWN_B_AffSeq_A12_ZBTB47-FL	good
4076	ZBTB47	HTS-LYS	YWO_A_AC40NTCCTTG	good
4069	ZBTB47	AFS-LYS	YWO_B_AffSeq_A12_ZBTB47-FL	good
4072	ZBTB47	HTS-GFPIVT	YWP_A_GT40NTGTGGA	good
4066	ZBTB47	AFS-GFPIVT	YWP_B_AffSeq_F7_ZBTB47-FL	good
4073	ZBTB47	HTS-GFPIVT	YWQ_A_GC40NTATAGG	good
4067	ZBTB47	AFS-GFPIVT	YWQ_B_AffSeq_E6_ZBTB47-DBD	good
2001	ZBTB5	SMS	UT380-257-2	bad
1996	ZBTB5	HTS-IVT	YWH_A_TA40NGCTGTA	bad
2000	ZBTB5	SMS	UT380-257	bad
1999	ZBTB5	SMS	UT380-256	good
1997	ZBTB5	HTS-LYS	YWK_A_AA40NCCGCGT	bad
1992	ZBTB5	AFS-LYS	YWK_B_AffSeq_A2_ZBTB5	bad
1998	ZBTB5	HTS-LYS	YWK_C_AA40NCCGCGT	bad
1993	ZBTB5	AFS-LYS	YWK_D_AffSeq_A2_ZBTB5	bad
1994	ZBTB5	HTS-GFPIVT	YWQ_A_AT40NGAGAGG	good
1995	ZBTB5	HTS-GFPIVT	YWQ_A_GA40NACTTTG	bad
1990	ZBTB5	AFS-GFPIVT	YWQ_B_AffSeq_B7_ZBTB5-DBD	good
1991	ZBTB5	AFS-GFPIVT	YWQ_B_AffSeq_E5_ZBTB5-FL	bad
418	ZBTB8A	CHS	THC_0134	good
419	ZBTB8A	CHS	THC_0147	good
420	ZBTB8A	CHS	THC_0181	good
426	ZBTB8A	SMS	UT380-258	good
422	ZBTB8A	HTS-IVT	YWE_A_GG40NGGTTTA	good
423	ZBTB8A	HTS-IVT	YWF_A_GA40NGGTCAT	bad
424	ZBTB8A	HTS-LYS	YWN_A_TT40NTAGCAG	good
416	ZBTB8A	AFS-LYS	YWN_B_AffSeq_H11_ZBTB8A-FL	good
425	ZBTB8A	HTS-LYS	YWO_A_TT40NTAGCAG	good
417	ZBTB8A	AFS-LYS	YWO_B_AffSeq_H11_ZBTB8A-FL	good
421	ZBTB8A	HTS-GFPIVT	YWQ_A_AA40NGTGGTG	bad
415	ZBTB8A	AFS-GFPIVT	YWQ_B_AffSeq_A6_ZBTB8A-FL	bad
2781	ZBTB8B	AFS-LYS	YWO_B_AffSeq_G10_ZBTB8B	bad
2782	ZBTB8B	CHS	THC_0141	good
2788	ZBTB8B	SMS	UT380-259	good
2784	ZBTB8B	HTS-IVT	YWH_A_AC40NGTATGA	good
2785	ZBTB8B	HTS-IVT	YWH_A_TG40NTGTGTT	bad
2779	ZBTB8B	AFS-IVT	YWH_B_AffSeq_A07_ZBTB8B	good
2786	ZBTB8B	HTS-LYS	YWN_A_TC40NAATCTC	good
2780	ZBTB8B	AFS-LYS	YWN_B_AffSeq_G10_ZBTB8B	bad
2787	ZBTB8B	HTS-LYS	YWO_A_TC40NAATCTC	good
2783	ZBTB8B	HTS-GFPIVT	YWP_A_CT40NCTACTT	bad
2778	ZBTB8B	AFS-GFPIVT	YWP_B_AffSeq_D9_ZBTB8B-FL	bad
1615	ZC3H8	PBM	PBM13470	bad
1617	ZC3H8	PBM	PBM13958	bad
1619	ZC3H8	SMS	UT380-260	bad
1616	ZC3H8	PBM	PBM13486	dunno
1618	ZC3H8	PBM	PBM14453	dunno
1612	ZC3H8	HTS-IVT	YWC_B_AA40NAGTGGT	bad
1614	ZC3H8	HTS-LYS	YWD_A_AT40NCCTTGG	bad
1610	ZC3H8	AFS-LYS	YWD_B_AffSeq_B12_ZC3H8	bad
1613	ZC3H8	HTS-IVT	YWI_A_GT40NGCGTGT	bad
1609	ZC3H8	AFS-IVT	YWI_B_AffSeq_F11_ZC3H8_FL	bad
1611	ZC3H8	HTS-GFPIVT	YWQ_A_TA40NTTTGCG	bad
1608	ZC3H8	AFS-GFPIVT	YWQ_B_AffSeq_G4_ZC3H8-FL	bad
2245	ZFAT	SMS	UT380-262	bad
2247	ZFAT	SMS	UT380-263	bad
2242	ZFAT	HTS-IVT	YWE_A_TA40NTCACTC	bad
2243	ZFAT	HTS-IVT	YWF_A_GG40NGGTTTA	bad
2236	ZFAT	CHS	THC_0330.Rep-DIANA_0293	good
2237	ZFAT	CHS	THC_0330.Rep-MICHELLE_0314	good
2238	ZFAT	CHS	THC_0363.Rep-DIANA_0293	good
2239	ZFAT	CHS	THC_0363.Rep-MICHELLE_0314	good
2246	ZFAT	SMS	UT380-262-2	good
2244	ZFAT	HTS-LYS	YWL_A_AG40NTCGACT	bad
2235	ZFAT	AFS-LYS	YWL_B_AffSeq_B1_ZFAT	bad
2240	ZFAT	HTS-GFPIVT	YWQ_A_AC40NTCCTTG	bad
2241	ZFAT	HTS-GFPIVT	YWQ_A_AT40NTCTGTC	good
2233	ZFAT	AFS-GFPIVT	YWQ_B_AffSeq_A12_ZFAT-DBD2	bad
2234	ZFAT	AFS-GFPIVT	YWQ_B_AffSeq_B10_ZFAT-DBD1	good
3088	ZFP28	HTS-LYS	AAT_A_TC40NTAAGTG	bad
3087	ZFP28	HTS-IVT	AATB_A_CA40NTCGATG	bad
3085	ZFP28	CHS	SI0216	good
3086	ZFP28	CHS	SI0343	good
212	ZFP3	HTS-LYS	YWD_A_AG40NGGAATC	bad
208	ZFP3	AFS-LYS	YWD_B_AffSeq_B03_ZFP3	bad
211	ZFP3	HTS-LYS	AAT_A_GC40NAGAGTT	good
207	ZFP3	AFS-LYS	AATA_AffSeq_E5_ZFP3	good
210	ZFP3	HTS-IVT	AATB_A_CG40NGTTATT	good
206	ZFP3	AFS-IVT	AATBA_AffSeq_D9_ZFP3	good
209	ZFP3	CHS	SI0180	good
1113	ZFP91	HTS-LYS	YWK_C_CC40NCGTTTT	bad
1108	ZFP91	HTS-GFPIVT	YWM_A_GA40NTGTATC	bad
1117	ZFP91	SMS	UT380-265-2	bad
1114	ZFP91	SMS	UT380-264	good
1115	ZFP91	SMS	UT380-264-2	good
1116	ZFP91	SMS	UT380-265	good
1110	ZFP91	HTS-IVT	YWE_A_TC40NGTTTTG	bad
1111	ZFP91	HTS-IVT	YWF_A_TA40NTCACTC	bad
1112	ZFP91	HTS-LYS	YWK_A_CC40NCGTTTT	bad
1106	ZFP91	AFS-GFPIVT	YWM_B_AffSeq_D12_ZFP91-FL	bad
1109	ZFP91	HTS-GFPIVT	YWQ_A_CA40NCTTTGA	good
1107	ZFP91	AFS-GFPIVT	YWQ_B_AffSeq_C5_ZFP91-DBD	good
2797	ZFPM1	SMS	UT380-266	bad
2798	ZFPM1	SMS	UT380-267	good
2795	ZFPM1	HTS-LYS	YWG_A_TG40NCCATTT	bad
2796	ZFPM1	HTS-LYS	YWG_A_TG40NTGATCT	bad
2792	ZFPM1	HTS-IVT	YWH_A_AT40NGAGAGG	bad
2793	ZFPM1	HTS-IVT	YWH_A_CC40NTGAGTA	bad
2790	ZFPM1	HTS-GFPIVT	YWP_A_AG40NACCATA	bad
2794	ZFPM1	HTS-LYS	YWD_A_TC40NTAAGTG	bad
2789	ZFPM1	AFS-LYS	YWD_B_AffSeq_G12_ZFPM1	bad
2791	ZFPM1	HTS-GFPIVT	YWQ_A_AC40NGTATGA	bad
429	ZFPM2	CHS	THC_0285.Rep-DIANA_0293	bad
430	ZFPM2	CHS	THC_0285.Rep-MICHELLE_0314	bad
435	ZFPM2	SMS	UT380-268	bad
436	ZFPM2	SMS	UT380-268-2	bad
432	ZFPM2	HTS-IVT	YWF_A_TC40NGTTTTG	bad
433	ZFPM2	HTS-LYS	YWK_A_GA40NGAGCTG	bad
427	ZFPM2	AFS-LYS	YWK_B_AffSeq_E4_ZFPM2	bad
434	ZFPM2	HTS-LYS	YWK_C_GA40NGAGCTG	bad
428	ZFPM2	AFS-LYS	YWK_D_AffSeq_E4_ZFPM2	bad
431	ZFPM2	HTS-GFPIVT	YWQ_A_AG40NTGGCTA	bad
2446	ZFTA	HTS-IVT	YWC_A_GT40NGCGTGT	bad
2447	ZFTA	HTS-LYS	YWK_A_GG40NGGTTTA	bad
2448	ZFTA	HTS-LYS	YWK_C_GG40NGGTTTA	bad
2449	ZFTA	PBM	PBM13825	good
2450	ZFTA	PBM	PBM13841	good
2443	ZFTA	CHS	THC_0189	good
2444	ZFTA	CHS	THC_0197	good
2451	ZFTA	SMS	UT380-025	good
2441	ZFTA	AFS-LYS	YWK_B_AffSeq_F2_C11orf95	good
2442	ZFTA	AFS-LYS	YWK_D_AffSeq_F2_C11orf95	good
2445	ZFTA	HTS-GFPIVT	YWM_A_AA40NGTGGTC	good
2440	ZFTA	AFS-GFPIVT	YWM_B_AffSeq_A4_C11orf95-FL	good
1232	ZGLP1	HTS-IVT	YWC_B_TG40NCATATG	bad
1230	ZGLP1	HTS-GFPIVT	YWP_A_GG40NGGTTTA	bad
1235	ZGLP1	PBM	PBM13702	good
1236	ZGLP1	PBM	PBM13718	good
1237	ZGLP1	PBM	PBM13925	good
1238	ZGLP1	PBM	PBM13941	good
1239	ZGLP1	SMS	UT380-269	bad
1231	ZGLP1	HTS-IVT	YWC_B_AA40NCCAGTG	good
1233	ZGLP1	HTS-LYS	YWK_A_TA40NGCTGTA	good
1228	ZGLP1	AFS-LYS	YWK_B_AffSeq_G6_ZGLP1	good
1234	ZGLP1	HTS-LYS	YWK_C_TA40NGCTGTA	good
1229	ZGLP1	AFS-LYS	YWK_D_AffSeq_G6_ZGLP1	good
1227	ZGLP1	AFS-GFPIVT	YWP_B_AffSeq_F2_ZGLP1-FL	bad
1377	ZGPAT	HTS-LYS	YWL_A_GT40NGTTCTC	bad
1374	ZGPAT	HTS-GFPIVT	YWQ_A_CC40NTTGTTA	bad
1378	ZGPAT	PBM	PBM13914	bad
1379	ZGPAT	PBM	PBM13915	bad
1380	ZGPAT	PBM	PBM13930	bad
1381	ZGPAT	PBM	PBM13931	bad
1382	ZGPAT	SMS	UT380-270	bad
1383	ZGPAT	SMS	UT380-271	bad
1375	ZGPAT	HTS-IVT	YWF_A_AC40NGTATGA	bad
1376	ZGPAT	HTS-IVT	YWI_A_TC40NACGGGA	bad
1372	ZGPAT	AFS-LYS	YWL_B_AffSeq_F6_ZGPAT	bad
1373	ZGPAT	HTS-GFPIVT	YWP_A_TT40NCTCGTC	bad
1370	ZGPAT	AFS-GFPIVT	YWP_B_AffSeq_H12_ZGPAT-DBD	bad
1371	ZGPAT	AFS-GFPIVT	YWQ_B_AffSeq_C10_ZGPAT-FL	bad
2972	ZHX2	PBM	PBM13865	bad
2973	ZHX2	PBM	PBM13866	bad
2967	ZHX2	HTS-IVT	YWE_A_CT40NGCGCTA	bad
2968	ZHX2	HTS-IVT	YWJ_A_CA40NTGCCGT	bad
2970	ZHX2	PBM	PBM13849	bad
2971	ZHX2	PBM	PBM13850	bad
2974	ZHX2	SMS	UT380-275	dunno
2969	ZHX2	HTS-LYS	YWL_A_GA40NGAGCTG	bad
2963	ZHX2	AFS-LYS	YWL_B_AffSeq_E4_ZHX2	bad
2964	ZHX2	HTS-GFPIVT	YWP_A_CA40NTGCCGT	bad
2965	ZHX2	HTS-GFPIVT	YWP_A_GG40NTAGTTT	bad
2961	ZHX2	AFS-GFPIVT	YWP_B_AffSeq_C2_ZHX2-DBD2	bad
2966	ZHX2	HTS-GFPIVT	YWQ_A_TG40NTCTTGC	bad
2962	ZHX2	AFS-GFPIVT	YWQ_B_AffSeq_H7_ZHX2-FL	bad
1682	ZHX3	SMS	UT380-278	bad
1683	ZHX3	SMS	UT380-278-2	bad
1678	ZHX3	PBM	PBM13851	bad
1679	ZHX3	PBM	PBM13852	bad
1680	ZHX3	PBM	PBM13867	bad
1681	ZHX3	PBM	PBM13868	bad
1675	ZHX3	HTS-IVT	YWJ_A_CG40NACGGTT	bad
1676	ZHX3	HTS-IVT	YWJ_A_GA40NGGTCAT	bad
1671	ZHX3	AFS-IVT	YWJ_B_AffSeq_E02_ZHX3_DBD_2	bad
1677	ZHX3	HTS-LYS	YWL_A_GT40NACGATC	bad
1672	ZHX3	HTS-GFPIVT	YWP_A_TC40NTGCATA	bad
1669	ZHX3	AFS-GFPIVT	YWP_B_AffSeq_G7_ZHX3-FL	bad
1673	ZHX3	HTS-GFPIVT	YWQ_A_CC40NTGAGTA	bad
1674	ZHX3	HTS-GFPIVT	YWQ_A_CT40NTCTAGT	bad
1670	ZHX3	AFS-GFPIVT	YWQ_B_AffSeq_D5_ZHX3-DBD2	bad
3254	ZIM3	HTS-IVT	AATB_A_GA40NCTGATT	bad
3255	ZIM3	HTS-LYS	AAT_A_AT40NCGGGTT	good
3252	ZIM3	AFS-LYS	AATA_AffSeq_B7_ZIM3	good
3253	ZIM3	CHS	SI0545	good
2179	ZKSCAN4	CHS	THC_0666	bad
2180	ZKSCAN4	CHS	THC_0762	bad
2187	ZKSCAN4	SMS	UT380-279	bad
2188	ZKSCAN4	SMS	UT380-280	bad
2183	ZKSCAN4	HTS-IVT	YWE_A_AA40NAGTGGT	bad
2177	ZKSCAN4	AFS-LYS	YWN_B_AffSeq_C1_ZKSCAN4	bad
2178	ZKSCAN4	AFS-LYS	YWO_B_AffSeq_C1_ZKSCAN4	good
2184	ZKSCAN4	HTS-IVT	YWF_A_AA40NAGTGGT	good
2185	ZKSCAN4	HTS-LYS	YWN_A_CA40NTCGATG	bad
2186	ZKSCAN4	HTS-LYS	YWO_A_CA40NTCGATG	bad
2181	ZKSCAN4	HTS-GFPIVT	YWQ_A_AG40NACCATA	good
2182	ZKSCAN4	HTS-GFPIVT	YWQ_A_GG40NCGTAGT	good
2175	ZKSCAN4	AFS-GFPIVT	YWQ_B_AffSeq_B2_ZKSCAN4-DBD	good
2176	ZKSCAN4	AFS-GFPIVT	YWQ_B_AffSeq_F1_ZKSCAN4-FL	good
725	ZMAT1	HTS-IVT	YWE_A_AG40NGGAATC	bad
726	ZMAT1	HTS-LYS	YWK_A_TA40NTTTGCG	bad
721	ZMAT1	AFS-LYS	YWK_B_AffSeq_G4_ZMAT1	bad
727	ZMAT1	HTS-LYS	YWK_C_TA40NTTTGCG	bad
722	ZMAT1	AFS-LYS	YWK_D_AffSeq_G4_ZMAT1	bad
723	ZMAT1	HTS-GFPIVT	YWP_A_AC40NGATGTT	bad
