ID	TF	Peaks	RawFiles	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	read_count	align_percent
EXP951011	YY1	PEAKS951011	/SELEX_RawData/Phase4/YWL/YWL_B_YY1_AffiSeq_Cycle4_E8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_YY1_AffiSeq_Cycle4_E8_Read2.fastq.gz	743	374	537	217	120	0.425170965806839	0.643419316136773	0.842267546490702	0.248662267546491	0.697654	31.39941	0.897229	26.082	0.3575981	505158	1661232	30.4
EXP951012	FLI1	PEAKS951012	/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle1_F8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle1_F8_Read2.fastq.gz	6096	4	329	177	160	0.00228017875741	0.000207940830078	0.012342005302491	0.001952134172028	0.999671	1.083257	0.999674	3105.296089	0.1166595	1221186	1824740	66.9
EXP951013	FLI1	PEAKS951013	/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle2_F8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle2_F8_Read2.fastq.gz	69890	5510	20683	6601	-55	0.188675676412174	0	2.10E-01	0.019754970401207	0.991781	3.167654	0.993222	173.061443	0.07066273	1371842	2145012	64.0
EXP951014	FLI1	PEAKS951014	/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle3_F8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle3_F8_Read2.fastq.gz	18591	6249	14826	4864	175	0.29003330937131	0.502652013133779	0.328562516055635	0.034127534091915	0.936697	7.441106	0.966159	48.203934	0.04806324	1217736	1919944	63.4
EXP951015	FLI1	PEAKS951015	/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle4_F8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_FLI1_AffiSeq_Cycle4_F8_Read2.fastq.gz	8277	2060	4648	1211	-35	0.313218942638219	0.00E+00	0.619884585101684	0.047370998406084	0.858463	30.73637	0.948599	41.804782	0.06476846	1152950	1703094	67.7
EXP951016	GABPA	PEAKS951016	/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle1_G8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle1_G8_Read2.fastq.gz	34088	1924	16388	5471	-50	0.125829073587443	0.00E+00	0.137692399263006	0.010589399584597	0.99254	1.5465	0.993027	152.16044	0.04379969	1262828	1724430	73.2
EXP951017	GABPA	PEAKS951017	/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle2_G8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle2_G8_Read2.fastq.gz	9874	5180	8988	4028	-40	4.39E-01	0	7.20E-01	0.03445165143035	0.80862	11.02246	0.91161	21.485894	0.02607105	1854006	2249576	82.4
EXP951018	GABPA	PEAKS951018	/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle3_G8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle3_G8_Read2.fastq.gz	1913	1256	1948	824	150	0.486712252818333	0.842013183022239	7.84E-01	0.134602353231073	0.677976	198.1111	0.891955	22.473094	0.1602849	1929764	2472314	78.1
EXP951019	GABPA	PEAKS951019	/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle4_G8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GABPA_AffiSeq_Cycle4_G8_Read2.fastq.gz	2293	361	611	239	150	0.428106691091704	8.06E-01	0.809342576946765	0.132384757513068	0.665187	614.1129	0.903597	27.940529	0.2099502	1453618	2004670	72.5
EXP951020	CTCF	PEAKS951020	/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle1_H8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle1_H8_Read2.fastq.gz	13577	29	3515	1128	-5	0.014212024044809	0	0.037226263404927	0.010898892068985	0.998852	1.067488	0.998907	945.123377	0.04679277	1616418	2501514	64.6
EXP951021	CTCF	PEAKS951021	/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle2_H8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle2_H8_Read2.fastq.gz	23105	10494	17968	6961	-5	0.465799633320224	0	6.47E-01	0.227830736479837	0.968164	1.961183	0.973999	46.375454	0.007185602	1497550	1931096	77.5
EXP951022	CTCF	PEAKS951022	/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle3_H8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle3_H8_Read2.fastq.gz	14930	7962	12358	5359	-50	0.527261210234569	0	0.514937531271335	0.007029426480628	0.930804	1.864722	0.950377	27.243623	0.003678053	1320100	1708174	77.3
EXP951023	CTCF	PEAKS951023	/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle4_H8_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_CTCF_AffiSeq_Cycle4_H8_Read2.fastq.gz	11237	4329	7099	1767	-85	0.274856351207104	0.00E+00	0.177243305852695	0.002480070859167	0.944933	3.020927	0.966853	44.337743	0.004139169	1055764	1421740	74.3
EXP951024	NFKB1	PEAKS951024	/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle1_A9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle1_A9_Read2.fastq.gz	65974	80	6369	1225	-30	0.064857140197183	0.00E+00	0.255215849105788	0.016008304395185	0.995326	1.073836	0.9955	230.598698	0.002945515	459150	646204	71.1
EXP951025	NFKB1	PEAKS951025	/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle2_A9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle2_A9_Read2.fastq.gz	20455	9914	17644	6097	1020	1.21E-03	0.751195563536407	8.97E-04	0.000356635612256	0.959334	1.200472	0.969878	43.693536	0.0006900179	1348786	1911124	70.6
EXP951026	NFKB1	PEAKS951026	/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle3_A9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle3_A9_Read2.fastq.gz	12418	4341	7413	2508	1030	0.000138049321258	7.78E-01	0.000234265514861	6.69330042460624E-05	0.955358	1.309025	0.96862	43.363654	0.0004712526	748402	1127070	66.4
EXP951027	NFKB1	PEAKS951027	/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle4_A9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NFKB1_AffiSeq_Cycle4_A9_Read2.fastq.gz	8304	3198	4789	1515	1020	0.000284214308314	8.30E-01	0.000193051228288	4.29002729529867E-05	0.957885	1.378666	0.975119	59.872465	0.0003521353	954894	1456980	65.5
EXP951028	LEF1	PEAKS951028	/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle1_B9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle1_B9_Read2.fastq.gz	211	0	39	5	70	0.000339858985494	0	0.002411380420886	0.003544243705866	0.999935	1.133338	0.999935	15375.333333	0.7966756	388652	583854	66.6
EXP951029	LEF1	PEAKS951029	/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle2_B9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle2_B9_Read2.fastq.gz	116786	489	7392	626	1295	0.000320027771902	0.029198466036375	0.003590820084726	0.000574965149518	0.99876	1.119132	0.998867	965.423684	0.00585333	877198	1335198	65.7
EXP951030	LEF1	PEAKS951030	/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle3_B9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle3_B9_Read2.fastq.gz	64856	990	6959	502	260	0.032405575341863	0.097331046915534	0.009585366926087	0.000369344413666	0.996676	1.247122	0.997165	403.347048	0.003613495	676794	958364	70.6
EXP951031	LEF1	PEAKS951031	/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle4_B9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_LEF1_AffiSeq_Cycle4_B9_Read2.fastq.gz	47147	1004	5787	257	135	0.034692973354944	0.126399973080137	0.219559523742758	0.014273135659284	0.995042	1.638248	0.996441	367.48125	0.006387492	794426	1168182	68.0
EXP951032	ZNF639	PEAKS951032	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle1_C9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle1_C9_Read2.fastq.gz	68	0	30	6	75	0.000979283490912	0	0.001935250708232	0.00265805518962	0.999871	1.142847	0.999871	7754.181818	0.8850523	189636	283942	66.8
EXP951033	ZNF639	PEAKS951033	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle2_C9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle2_C9_Read2.fastq.gz	1433	2	266	44	75	0.003275798475879	0.000512624952332	2.72E-02	0.008939679046768	0.998195	2.215258	0.998287	604.90458	0.9981934	500940	788782	63.5
EXP951034	ZNF639	PEAKS951034	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle3_C9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle3_C9_Read2.fastq.gz	8503	21	120	22	105	0.012043127008439	0.016097546325495	3.74E-01	0.012733879929123	0.980275	6.136712	0.988581	126.114173	0.2435784	267614	494628	54.1
EXP951035	ZNF639	PEAKS951035	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle4_C9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF639_AffiSeq_Cycle4_C9_Read2.fastq.gz	7703	116	181	51	105	0.019304190130763	6.99E-02	0.392192421494703	0.016464636823518	0.958454	6.784987	0.983172	94.835749	0.3266208	590648	1311302	45.0
EXP951036	ZNF654	PEAKS951036	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle1_D9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle1_D9_Read2.fastq.gz	165	0	33	5	85	0.000633340206793	0	0.002673284826347	0.003012048192771	0.999815	1.129561	0.999815	5402.32	1.037709	290856	441618	65.9
EXP951037	ZNF654	PEAKS951037	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle2_D9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle2_D9_Read2.fastq.gz	2209	2	193	83	65	0.00240074828518	0.000329106907781	0.019542021755699	0.006492066791381	0.998579	1.46734	0.998623	745.768229	1.12794	736358	1231214	59.8
EXP951038	ZNF654	PEAKS951038	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle3_D9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle3_D9_Read2.fastq.gz	28099	51	194	99	-5	0.011223176135152	0	0.069242494846501	0.005891970018876	0.991946	1.388774	0.995353	290.731308	0.1771622	419428	892844	47.0
EXP951039	ZNF654	PEAKS951039	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle4_D9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF654_AffiSeq_Cycle4_D9_Read2.fastq.gz	10516	167	263	152	70	0.023612261806131	0.026798801860939	0.25007966350137	0.017918976908206	0.979389	6.091127	0.992161	204.786517	0.9012518	447590	1240550	36.1
EXP951040	MBD4	PEAKS951040	/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle1_E9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle1_E9_Read2.fastq.gz	377	0	47	8	80	0.000334321162942	0	0.003136840541188	0.003264790615894	0.999942	1.078418	0.999942	17227.214286	0.542112	510760	814076	62.7
EXP951041	MBD4	PEAKS951041	/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle2_E9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle2_E9_Read2.fastq.gz	3143	9	406	222	65	0.005622591810209	0.000276662641609	0.024573982760459	0.007031842140908	0.999554	1.614076	0.999566	2348.931973	1.061107	766740	1899998	40.4
EXP951042	MBD4	PEAKS951042	/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle3_E9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle3_E9_Read2.fastq.gz	3009	41	443	252	125	0.011725626671615	0.003371513651236	0.038313066538745	0.007607401943259	0.996981	1.455766	0.997459	449.975309	0.252523	567362	1350852	42.0
EXP951043	MBD4	PEAKS951043	/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle4_E9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD4_AffiSeq_Cycle4_E9_Read2.fastq.gz	44209	116	809	554	75	0.038915057060665	0.009388929282711	0.40742895077925	0.026598805045364	0.994991	4.879348	0.996656	380.958537	0.7119852	417688	1225126	34.1
EXP951044	MBD6	PEAKS951044	/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle1_F9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle1_F9_Read2.fastq.gz	4	0	42	7	65	0.000358362904765	0	6.6219232402239E-05	0.003466771578705	0.999937	1.137482	0.999937	15967.5	0.9920594	544662	818076	66.6
EXP951045	MBD6	PEAKS951045	/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle2_F9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle2_F9_Read2.fastq.gz	2980	4	410	208	65	0.003933460786253	8.30153114417074E-05	0.019525689576451	0.006643666542144	0.99962	1.439314	0.99963	2735.241611	0.8661616	911016	1936784	47.0
EXP951046	MBD6	PEAKS951046	/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle3_F9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle3_F9_Read2.fastq.gz	2872	12	491	316	60	0.010868850182366	0.001290082082843	0.032613859794025	0.010174471724178	0.998334	2.26713	0.998482	716.633245	0.8787667	636406	1390700	45.8
EXP951047	MBD6	PEAKS951047	/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle4_F9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_MBD6_AffiSeq_Cycle4_F9_Read2.fastq.gz	57491	74	898	570	105	0.024247289164731	0.004457519036387	0.317407643254975	0.014870355256195	0.996975	2.11286	0.997779	565.242967	0.4021717	568124	1440000	39.5
EXP951048	PIN1	PEAKS951048	/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle1_G9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle1_G9_Read2.fastq.gz	552	2	61	14	75	0.000718568611326	0.000187626248513	0.005213614479956	0.004203626376258	0.999767	1.176174	0.999767	4294.413793	0.7848603	547980	860760	63.7
EXP951049	PIN1	PEAKS951049	/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle2_G9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle2_G9_Read2.fastq.gz	4204	17	587	306	85	0.006990244210792	0.001153627341495	3.32E-02	0.008254493352157	0.998462	1.523298	0.99851	692.275735	0.7476856	962336	1781656	54.0
EXP951050	PIN1	PEAKS951050	/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle3_G9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle3_G9_Read2.fastq.gz	46578	20	354	192	130	0.01174285336385	0.004284243759093	0.313623895153916	0.007171076466563	0.993101	1.527107	0.995522	286.864094	0.1782386	660052	1290162	51.2
EXP951051	PIN1	PEAKS951051	/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle4_G9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_PIN1_AffiSeq_Cycle4_G9_Read2.fastq.gz	40434	136	896	580	60	0.037208467055184	1.05E-02	0.380397631819814	0.030772439202419	0.989497	6.136088	0.993969	225.248	1.029524	591472	1383864	42.7
EXP951052	GPBP1L1	PEAKS951052	/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle1_H9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle1_H9_Read2.fastq.gz	468	0	49	7	65	0.000254209461535	0	0.003481257348242	0.003421235669824	0.999922	1.097681	0.999922	12814.545455	0.8189117	598816	991260	60.4
EXP951053	GPBP1L1	PEAKS951053	/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle2_H9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle2_H9_Read2.fastq.gz	2325	8	239	108	80	0.002762900265428	0.000473480892261	1.66E-02	0.005433889534123	0.999603	1.282215	0.999614	2645.97037	0.7591312	788384	1828584	43.1
EXP951054	GPBP1L1	PEAKS951054	/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle3_H9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle3_H9_Read2.fastq.gz	3285	16	408	231	115	8.03E-03	0.002423284905797	3.56E-02	0.007399605405261	0.997802	1.353231	0.998066	568.050328	0.3044183	648342	1443126	44.9
EXP951055	GPBP1L1	PEAKS951055	/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle4_H9_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_GPBP1L1_AffiSeq_Cycle4_H9_Read2.fastq.gz	47421	62	652	429	80	0.022310087683357	4.67E-03	0.33635683848234	0.017843972793575	0.995028	2.770528	0.996586	370.526923	0.6892387	518580	1422446	36.5
EXP951056	KCNIP3	PEAKS951056	/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle1_A10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle1_A10_Read2.fastq.gz	210	0	51	9	75	0.000953939459745	0.00E+00	0.004102715237438	0.003109997750874	0.999953	1.222389	0.999953	21379.166667	0.8149701	285670	424418	67.3
EXP951057	KCNIP3	PEAKS951057	/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle2_A10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle2_A10_Read2.fastq.gz	32143	0	521	59	-55	0.007196586142051	0	0.048772843435074	0.000976421235354	0.997772	1.312621	0.997888	498.351515	0.02801648	289394	483258	59.9
EXP951058	KCNIP3	PEAKS951058	/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle3_A10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle3_A10_Read2.fastq.gz	21805	81	944	177	5	0.028929292929293	4.58E-04	0.547218855218855	0.042127946127946	0.979125	1.986041	0.987426	104.172012	0.03671964	728666	1198764	60.8
EXP951059	KCNIP3	PEAKS951059	/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle4_A10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_KCNIP3_AffiSeq_Cycle4_A10_Read2.fastq.gz	17527	137	847	167	140	0.042097908915138	0.055859749459763	0.411831608364339	0.026158870456724	0.965159	4.500882	0.98108	73.796696	0.06616241	763630	1449498	52.7
EXP951060	NKRF	PEAKS951060	/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle1_B10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle1_B10_Read2.fastq.gz	487	0	51	4	75	0.000198944855433	0	0.004001002092605	0.003989949600637	0.999874	1.150308	0.999874	7941.911765	0.7708014	584690	967146	60.5
EXP951061	NKRF	PEAKS951061	/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle2_B10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle2_B10_Read2.fastq.gz	3138	6	440	229	65	0.005498473876023	0.000691805973329	0.024426285306318	0.006677311254576	0.99945	1.48049	0.999455	1852.484536	0.9319294	851808	1618582	52.6
EXP951062	NKRF	PEAKS951062	/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle3_B10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle3_B10_Read2.fastq.gz	4317	78	764	420	65	0.017918037330249	0.004165210650407	0.068711917643704	0.016190900802114	0.993753	2.793557	0.995687	290.849348	0.9578025	847902	1646886	51.5
EXP951063	NKRF	PEAKS951063	/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle4_B10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_NKRF_AffiSeq_Cycle4_B10_Read2.fastq.gz	20543	144	630	425	60	0.035886515480816	0.012893972324062	0.30098131764396	0.028129642232516	0.986942	6.749854	0.992718	191.010029	1.016301	581994	1472314	39.5
EXP951064	ZNF644	PEAKS951064	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle1_C10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle1_C10_Read2.fastq.gz	285	0	45	10	75	0.001032656428819	0	0.003358794879302	0.003736725840364	0.999866	1.092294	0.999866	7473.32	0.7147779	407246	660620	61.6
EXP951065	ZNF644	PEAKS951065	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle2_C10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle2_C10_Read2.fastq.gz	1786	6	151	53	70	0.002627775039062	0.001086202718849	1.99E-02	0.005773585220959	0.998521	1.475812	0.998573	723.344512	0.9764713	649708	1144372	56.8
EXP951066	ZNF644	PEAKS951066	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle3_C10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle3_C10_Read2.fastq.gz	19738	102	157	90	80	1.44E-02	0.018494526746653	2.98E-01	0.009350532304399	0.981591	2.791947	0.990016	141.889503	0.7318199	712234	1342328	53.1
EXP951067	ZNF644	PEAKS951067	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle4_C10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF644_AffiSeq_Cycle4_C10_Read2.fastq.gz	22769	334	625	397	70	0.050398015861229	0.044308967237948	0.379904654409362	0.035620934446194	0.97691	10.24335	0.989688	145.961669	0.9859354	838316	2131820	39.3
EXP951068	ZNF648	PEAKS951068	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle1_D10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle1_D10_Read2.fastq.gz	276	0	44	7	80	0.00062190209219	0	0.002858893199918	0.003573616499898	0.999916	1.086566	0.999916	11909.722222	0.5942293	460292	783476	58.7
EXP951069	ZNF648	PEAKS951069	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle2_D10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle2_D10_Read2.fastq.gz	4292	18	943	259	135	0.007528524314499	0.001657874013417	2.87E-02	0.007463393549686	0.99873	1.193716	0.998791	866.488372	0.1161905	796344	1618076	49.2
EXP951070	ZNF648	PEAKS951070	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle3_D10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle3_D10_Read2.fastq.gz	5274	100	1360	485	65	0.024365755611548	0.009116962551211	0.086553441941875	0.035556153949722	0.993366	6.670899	0.994902	239.579194	1.045552	872424	1578026	55.3
EXP951071	ZNF648	PEAKS951071	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle4_D10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF648_AffiSeq_Cycle4_D10_Read2.fastq.gz	41799	175	1544	730	145	0.042773349235708	0.020569037890823	0.195697041133417	0.017927442311187	0.989255	2.267181	0.993618	225.356223	0.1455799	834972	1640712	50.9
EXP951072	ZNF66	PEAKS951072	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle1_E10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle1_E10_Read2.fastq.gz	20	0	74	11	110	0.000285656295339	0	0.000516185937191	0.004685765546343	0.999786	1.055455	0.999788	4781.939759	0.3968705	877906	1454378	60.4
EXP951073	ZNF66	PEAKS951073	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle2_E10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle2_E10_Read2.fastq.gz	3690	13	596	341	95	0.006191843817414	0.00106570329959	2.31E-02	0.007692440180674	0.999292	1.239006	0.999311	1493.307443	0.5041999	1095330	2071044	52.9
EXP951074	ZNF66	PEAKS951074	/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle3_E10_Read1.fastq.gz;/SELEX_RawData/Phase4/YWL/YWL_B_ZNF66_AffiSeq_Cycle3_E10_Read2.fastq.gz	6298	84	1195	713	-20	0.018330647213504	0.00E+00	0.031908276076569	0.006921706675715	0.994925	1.490938	0.996511	365.949633	0.3567659	1213524	2200958	55.1
