ID	TF	Peaks	RawFiles	macs2-single-end-peak-count	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-NOMODEL	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP993588	ZNF234	PEAKS993588	ChipSeq/Patch/ZNF234-FL_AffSeq_IVT_BatchYWEB_F03_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF234-FL_AffSeq_IVT_BatchYWEB_F03_Cycle4_R2.fastq.gz	NA	2101	12	81	25	75	0.001823779672	0.0008928259371	NA	0.01667773432	0.003142366021	0.994289	1.229732	0.995122	216.217422	0.9912952	1153642	80.7	1429226
EXP993589	ZNF526	PEAKS993589	ChipSeq/Patch/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle1_R2.fastq.gz	NA	1611	0	57	12	90	0.0005024279634	0	NA	0.008659648458	0.003393361638	0.998328	1.09803	0.998375	633.083893	0.7279206	1443270	73.3	1969190
EXP993590	ZNF526	PEAKS993590	ChipSeq/Patch/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle2_R2.fastq.gz	NA	16	0	51	5	95	8.26E-05	0	NA	0.0001325841964	0.00325374659	0.999173	1.079503	0.99919	1260.341598	0.9256658	1422744	80.2	1773750
EXP993591	ZNF526	PEAKS993591	ChipSeq/Patch/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle3_R2.fastq.gz	NA	32	1	79	13	80	0.0004535558781	1.86E-05	NA	0.0003721484128	0.003386550556	0.998531	1.107426	0.998555	703.355848	1.161512	1464586	84.1	1741722
EXP993592	ZNF526	PEAKS993592	ChipSeq/Patch/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF526-DBD-2_AffSeq_IVT_BatchYWEB_F04_Cycle4_R2.fastq.gz	NA	1592	14	86	28	95	0.002266919463	0.001081938834	NA	0.01375607947	0.003554941884	0.994942	1.21157	0.995668	243.900679	0.9086281	1077792	81.8	1317622
EXP993593	ZNF699	PEAKS993593	ChipSeq/Patch/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle1_R2.fastq.gz	NA	1594	1	50	6	90	0.0001856747509	3.83E-05	NA	0.009572564935	0.003356881607	0.998041	1.079414	0.998096	540.263242	0.6838471	1538774	71.4	2154266
EXP993594	ZNF699	PEAKS993594	ChipSeq/Patch/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle2_R2.fastq.gz	NA	48	0	47	9	80	0.0001417180395	0	NA	0.0003313701217	0.003505437388	0.998282	1.110407	0.99833	614.630968	1.076357	1651062	81.2	2032200
EXP993595	ZNF699	PEAKS993595	ChipSeq/Patch/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle3_R2.fastq.gz	NA	49	2	71	16	95	0.0004147807815	4.33E-05	NA	0.0004444079802	0.00378316537	0.998192	1.105707	0.998244	585.194892	1.113752	1480788	84.1	1761434
EXP993596	ZNF699	PEAKS993596	ChipSeq/Patch/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF699-DBD_AffSeq_IVT_BatchYWEB_F05_Cycle4_R2.fastq.gz	NA	2830	0	82	20	75	0.0007808276773	0	NA	0.01799621885	0.002554135956	0.993841	1.212854	0.994149	179.101457	1.391524	1287846	81.7	1576954
EXP993597	ZNF836	PEAKS993597	ChipSeq/Patch/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle1_R2.fastq.gz	NA	37	1	53	8	75	0.000207702807	1.08E-05	NA	0.0003263901252	0.003992209796	0.998699	1.106963	0.998725	800.230435	1.141656	1336730	73.5	1817864
EXP993598	ZNF836	PEAKS993598	ChipSeq/Patch/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle2_R2.fastq.gz	NA	45	6	79	19	90	0.0005894598608	0.0002487172408	NA	0.0008356899292	0.004190885508	0.999053	1.156877	0.999095	1154.583815	1.06087	1398078	77.7	1798702
EXP993599	ZNF836	PEAKS993599	ChipSeq/Patch/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle3_R2.fastq.gz	NA	1667	19	82	26	85	0.001376186182	0.0009747090901	NA	0.01058439607	0.004450598995	0.996183	1.147497	0.996952	356.211137	1.170269	1613148	81.5	1979026
EXP993600	ZNF836	PEAKS993600	ChipSeq/Patch/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF836-DBD-1_AffSeq_IVT_BatchYWEB_F06_Cycle4_R2.fastq.gz	NA	1858	20	101	19	85	0.002281480671	0.002633793278	NA	0.02017417241	0.005113663572	0.992752	1.381807	0.994823	216.450715	1.298363	1037512	79.2	1309184
EXP993601	MBD6	PEAKS993601	ChipSeq/Patch/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle1_R2.fastq.gz	NA	1198	0	52	6	85	0.0002184279342	0	NA	0.0075896016	0.003341024458	0.998706	1.090902	0.998741	817.397468	1.037797	1291882	70.4	1834478
EXP993602	MBD6	PEAKS993602	ChipSeq/Patch/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle2_R2.fastq.gz	NA	27	1	64	10	85	0.0001982324275	2.83E-05	NA	0.0002619499935	0.003723937746	0.998808	1.08393	0.998835	878.860125	1.055546	1349168	82.1	1643766
EXP993603	MBD6	PEAKS993603	ChipSeq/Patch/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle3_R2.fastq.gz	NA	80	4	72	24	100	0.0006611966328	0.0002706912389	NA	0.0009429817749	0.00401377419	0.997678	1.151963	0.997816	482.979459	1.074182	1664758	81.7	2036612
EXP993604	MBD6	PEAKS993604	ChipSeq/Patch/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MBD6-DBD_AffSeq_IVT_BatchYWEB_F07_Cycle4_R2.fastq.gz	NA	1955	12	71	23	75	0.001420363233	0.0007101816167	NA	0.01460770118	0.003976404828	0.994653	1.15205	0.995409	231.784892	1.32825	1337916	79.9	1675136
EXP993605	PCGF2	PEAKS993605	ChipSeq/Patch/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle1_R2.fastq.gz	NA	2123	0	59	4	85	0.0001128762045	0	NA	0.01297482267	0.003552630016	0.997324	1.096587	0.997403	395.511269	1.03813	1582656	75.2	2103826
EXP993606	PCGF2	PEAKS993606	ChipSeq/Patch/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle2_R2.fastq.gz	NA	28	0	58	11	75	0.0001981664162	0	NA	0.0002504300865	0.003377539688	0.999018	1.071534	0.999037	1058.953596	0.8515479	1634532	80.9	2019948
EXP993607	PCGF2	PEAKS993607	ChipSeq/Patch/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle3_R2.fastq.gz	NA	86	1	46	9	90	0.0001608496292	1.29E-05	NA	0.0006112285909	0.003362829581	0.996824	1.116537	0.9969	330.543696	1.03606	1693400	83.5	2027152
EXP993608	PCGF2	PEAKS993608	ChipSeq/Patch/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PCGF2-FL_AffSeq_IVT_BatchYWEB_F08_Cycle4_R2.fastq.gz	NA	2795	5	73	23	80	0.0009539248271	0.0002052749628	NA	0.01954036521	0.003100255688	0.993068	1.1871	0.993498	162.567149	1.230425	1357914	82.0	1656658
EXP993609	SOX2	PEAKS993609	ChipSeq/Patch/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle1_R2.fastq.gz	NA	47	10	98	55	85	0.001934410637	0.0007585137144	NA	0.00157120698	0.004930339144	0.999692	1.239887	0.99973	4168.621849	0.7552543	1233884	74.3	1660500
EXP993610	SOX2	PEAKS993610	ChipSeq/Patch/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle2_R2.fastq.gz	NA	3030	108	706	327	75	0.008780024374	0.006568470563	NA	0.02766194375	0.01368009563	0.997187	2.318327	0.998017	647.282084	1.008759	1291486	70.9	1821278
EXP993611	SOX2	PEAKS993611	ChipSeq/Patch/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle3_R2.fastq.gz	NA	4984	283	2074	610	150	0.03808551572	0.0333019226	NA	0.0912187365	0.02149999346	0.98558	3.581306	0.990991	149.898237	0.2917378	893296	56.0	1594612
EXP993612	SOX2	PEAKS993612	ChipSeq/Patch/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/SOX2_AffSeq_IVT_BatchYWEB_F11_Cycle4_R2.fastq.gz	NA	26589	234	932	309	125	0.09886605864	0.1037582556	NA	0.433256456	0.05534297795	0.952852	10.98772	0.980042	82.108545	0.4488647	498080	27.7	1799820
EXP993613	YY1	PEAKS993613	ChipSeq/Patch/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle1_R2.fastq.gz	NA	1429	0	41	8	1025	2.10E-05	0	NA	6.82E-05	0.001627006204	0.996279	1.070741	0.996503	303.305958	1.231849	1739550	75.3	2310200
EXP993614	YY1	PEAKS993614	ChipSeq/Patch/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle2_R2.fastq.gz	NA	1502	7	103	22	85	0.001078609424	0.0005830944106	NA	0.008474459082	0.004648622238	0.997824	1.251968	0.997917	500.234884	0.8935019	1615312	81.5	1981712
EXP993615	YY1	PEAKS993615	ChipSeq/Patch/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle3_R2.fastq.gz	NA	772	10	75	27	80	0.001871381174	0.001030118077	NA	0.008773172292	0.004219191958	0.997426	1.421789	0.997687	454.360236	1.408409	960460	77.6	1237610
EXP993616	YY1	PEAKS993616	ChipSeq/Patch/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/YY1_AffSeq_IVT_BatchYWEB_F12_Cycle4_R2.fastq.gz	NA	891	14	61	31	85	0.004723764449	0.003622462911	NA	0.02558478202	0.005151542732	0.993759	2.051147	0.99543	252.368298	0.9719691	1369818	67.8	2021526
EXP993617	KIN	PEAKS993617	ChipSeq/Patch/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle1_R2.fastq.gz	NA	27	0	67	12	85	0.0002733291021	0	NA	0.0002131040457	0.003354072372	0.998963	1.078598	0.998975	988.509217	0.7400757	1383692	74.7	1851376
EXP993618	KIN	PEAKS993618	ChipSeq/Patch/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle2_R2.fastq.gz	NA	46	0	103	22	75	0.0005535491275	0	NA	0.001107098255	0.00420112285	0.99908	1.116397	0.999109	1159.065617	0.914057	1318542	80.3	1642274
EXP993619	KIN	PEAKS993619	ChipSeq/Patch/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle3_R2.fastq.gz	NA	1244	23	114	22	110	0.002152839196	0.002707771279	NA	0.01383118669	0.005977906766	0.994766	1.146255	0.996866	365.678604	0.8875215	1356540	75.1	1806720
EXP993620	KIN	PEAKS993620	ChipSeq/Patch/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/KIN-DBD_AffSeq_IVT_BatchYWEB_G01_Cycle4_R2.fastq.gz	NA	1582	22	136	25	100	0.003798231769	0.004529648022	NA	0.02616737884	0.007420025407	0.989913	1.518028	0.994578	219.408046	1.191208	1337276	72.0	1858326
EXP993621	ZFAT	PEAKS993621	ChipSeq/Patch/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle1_R2.fastq.gz	NA	3745	0	69	19	85	0.001128960424	0	NA	0.02010896022	0.003808946752	0.995861	1.065114	0.996069	267.594386	0.7811143	3336162	74.2	4499110
EXP993622	ZFAT	PEAKS993622	ChipSeq/Patch/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle2_R2.fastq.gz	NA	23	0	59	12	80	0.0002979543084	0	NA	0.0002509088913	0.003659087998	0.99901	1.064301	0.999044	1077.206799	0.6391236	1367560	81.5	1677140
EXP993623	ZFAT	PEAKS993623	ChipSeq/Patch/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle3_R2.fastq.gz	NA	42	6	71	21	90	0.001110150998	0.0002753408808	NA	0.0009666222411	0.003872347281	0.998049	1.11874	0.998293	618.990859	1.025756	1398664	85.6	1633702
EXP993624	ZFAT	PEAKS993624	ChipSeq/Patch/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZFAT-DBD-2_AffSeq_IVT_BatchYWEB_G02_Cycle4_R2.fastq.gz	NA	1898	22	84	23	85	0.003337765869	0.003220827124	NA	0.02076832096	0.004229841431	0.989197	1.291633	0.992176	140.324856	1.401514	1588756	83.8	1895424
EXP993625	ZNF286B	PEAKS993625	ChipSeq/Patch/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle1_R2.fastq.gz	NA	1833	0	58	10	75	0.0002248993372	0	NA	0.01016382426	0.003674259052	0.997978	1.076472	0.998045	529.670043	1.037022	1538588	74.8	2058178
EXP993626	ZNF286B	PEAKS993626	ChipSeq/Patch/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle2_R2.fastq.gz	NA	13	3	69	13	90	0.0003331076797	4.57E-05	NA	0.0001987900669	0.003873719953	0.999374	1.07798	0.999392	1682.381818	1.088947	1285246	83.2	1545562
EXP993627	ZNF286B	PEAKS993627	ChipSeq/Patch/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle3_R2.fastq.gz	NA	37	1	79	24	90	0.0008714584661	1.69E-05	NA	0.0007360862772	0.003559160467	0.998363	1.148976	0.998437	665.258979	1.106038	1299724	84.8	1532636
EXP993628	ZNF286B	PEAKS993628	ChipSeq/Patch/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF286B-DBD_AffSeq_IVT_BatchYWEB_G03_Cycle4_R2.fastq.gz	NA	2832	23	100	27	100	0.002946241111	0.002408480598	NA	0.02262598756	0.00447943066	0.990643	1.227395	0.992639	146.70437	0.8712767	1566496	81.1	1931192
EXP993629	ZNF578	PEAKS993629	ChipSeq/Patch/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle1_R2.fastq.gz	NA	1835	0	53	8	90	0.0002366567364	0	NA	0.01055767464	0.003647297937	0.997707	1.079632	0.997788	468.348684	0.9197068	1664222	74.3	2240384
EXP993630	ZNF578	PEAKS993630	ChipSeq/Patch/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle2_R2.fastq.gz	NA	22	0	60	5	75	8.92E-05	0	NA	0.000144972143	0.003818343214	0.998632	1.115153	0.998645	744.593645	1.040309	1461222	81.4	1794306
EXP993631	ZNF578	PEAKS993631	ChipSeq/Patch/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle3_R2.fastq.gz	NA	32	0	65	21	75	0.0006212871708	0	NA	0.000436886869	0.003390128626	0.997972	1.117202	0.998008	511.21345	1.237389	1121536	82.6	1357496
EXP993632	ZNF578	PEAKS993632	ChipSeq/Patch/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF578-FL_AffSeq_IVT_BatchYWEB_G04_Cycle4_R2.fastq.gz	NA	3184	8	95	25	95	0.000842021584	0.0003530214716	NA	0.01923051779	0.003744642572	0.992701	1.184056	0.993141	154.51049	1.057182	1632362	81.8	1995550
EXP993633	ZNF717	PEAKS993633	ChipSeq/Patch/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle1_R2.fastq.gz	NA	2084	0	61	11	80	0.0006467048415	0	NA	0.01292498831	0.003403549893	0.997042	1.056617	0.997149	363.020045	1.660148	1559374	74.8	2083792
EXP993634	ZNF717	PEAKS993634	ChipSeq/Patch/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle2_R2.fastq.gz	NA	22	0	56	16	75	0.0006849591039	0	NA	0.0001745974186	0.003908296063	0.998444	1.108656	0.99846	656.023669	1.120823	1533204	82.4	1860880
EXP993635	ZNF717	PEAKS993635	ChipSeq/Patch/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle3_R2.fastq.gz	NA	88	1	55	14	85	0.0002803984246	3.24E-05	NA	0.0007700172121	0.003390664027	0.996965	1.105389	0.997069	351.405819	1.190121	1796666	83.0	2164688
EXP993636	ZNF717	PEAKS993636	ChipSeq/Patch/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZNF717-DBD-1_AffSeq_IVT_BatchYWEB_G05_Cycle4_R2.fastq.gz	NA	2862	13	70	21	100	0.001426039169	0.0006838854507	NA	0.02037242623	0.003428627506	0.992771	1.197409	0.993301	159.115748	0.9072111	1376522	81.5	1688998
EXP993637	ZSCAN18	PEAKS993637	ChipSeq/Patch/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle1_R2.fastq.gz	NA	881	0	38	10	100	0.0003581966093	0	NA	0.006632176395	0.003541345859	0.99855	1.077736	0.998593	730.741848	0.8320356	1119902	62.5	1791830
EXP993638	ZSCAN18	PEAKS993638	ChipSeq/Patch/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle2_R2.fastq.gz	NA	25	1	59	15	75	0.0004730620402	1.59E-05	NA	0.0002338733682	0.004148594634	0.998898	1.087868	0.998931	956.097187	1.015687	1372728	74.3	1846866
EXP993639	ZSCAN18	PEAKS993639	ChipSeq/Patch/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle3_R2.fastq.gz	NA	2301	0	66	12	75	0.0003448861055	0	NA	0.01353814824	0.003755426482	0.994733	1.104443	0.99496	206.808156	1.115401	1561168	80.2	1947698
EXP993640	ZSCAN18	PEAKS993640	ChipSeq/Patch/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/ZSCAN18-FL_AffSeq_IVT_BatchYWEB_G06_Cycle4_R2.fastq.gz	NA	2571	10	73	24	80	0.001753628662	0.0008565801543	NA	0.0208850429	0.003797280527	0.991823	1.207955	0.992773	148.903738	1.135023	1377524	77.1	1787088
EXP993641	MTERF3	PEAKS993641	ChipSeq/Patch/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle1_R2.fastq.gz	NA	1959	0	58	10	90	0.0002095675654	0	NA	0.01080347667	0.003756095595	0.998076	1.052749	0.998124	546.081361	0.7185354	1839490	70.3	2617994
EXP993642	MTERF3	PEAKS993642	ChipSeq/Patch/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle2_R2.fastq.gz	NA	15	0	60	17	80	0.0007960788016	0	NA	0.0001352313349	0.003669106784	0.998916	1.105103	0.998922	933.733813	1.266617	1248772	81.4	1533240
EXP993643	MTERF3	PEAKS993643	ChipSeq/Patch/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle3_R2.fastq.gz	NA	2672	4	52	15	75	0.0004838240079	0.0003146996866	NA	0.01304826252	0.003752847283	0.995004	1.214512	0.995299	224.172749	1.231338	1778396	82.6	2152226
EXP993644	MTERF3	PEAKS993644	ChipSeq/Patch/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/MTERF3-DBD_AffSeq_IVT_BatchYWEB_G07_Cycle4_R2.fastq.gz	NA	3266	17	108	19	95	0.001470448337	0.001663427694	NA	0.02199421062	0.004123234986	0.991741	1.189732	0.99274	146.328467	1.114658	1570614	80.6	1949312
EXP993645	PREB	PEAKS993645	ChipSeq/Patch/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle1_R2.fastq.gz	NA	2469	0	53	4	75	0.0002121466504	0	NA	0.01151751008	0.003704582368	0.998062	1.072951	0.998122	549.680152	0.8587647	2192908	71.2	3078388
EXP993646	PREB	PEAKS993646	ChipSeq/Patch/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle2_R2.fastq.gz	NA	32	1	60	15	80	0.0002284817205	7.37E-06	NA	0.0003593059315	0.003736781688	0.999071	1.109799	0.999091	1116.877847	1.107417	1677164	80.7	2079366
EXP993647	PREB	PEAKS993647	ChipSeq/Patch/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle3_R2.fastq.gz	NA	2175	1	51	20	90	0.000348060879	1.27E-05	NA	0.01016548713	0.003282319562	0.997065	1.102496	0.997159	362.028527	0.947402	1527774	81.5	1875126
EXP993648	PREB	PEAKS993648	ChipSeq/Patch/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWE/PREB-DBD_AffSeq_IVT_BatchYWEB_G08_Cycle4_R2.fastq.gz	NA	3756	12	132	31	90	0.00167969921	0.0008879063945	NA	0.02149740379	0.003828524222	0.992569	1.262701	0.993513	164.472233	1.291667	1660340	80.4	2064236
